VENDOR	CODE	BARCODE	BARCODE_DISPLAY	NAME_KR	NAME_EN	SIZE
Hanmi	22734	087703227347	0 87703 22734 7	수라상매운맛쌀전병	Rice Senbei Chilli Flavor	10/8.81oz
Hanmi	23874	087703238749	0 87703 23874 9	오징어게임미니약과	Squid Game Yakgwa (Snack)	12/3.17 oz
Hanmi	00007	087703000070	0 87703 00007 0	쌀전병,수라상	RICE CRACKER (CN)	10/10.58OZ(300G)
Hanmi	00008	087703000087	0 87703 00008 7	쌀선과,수라상	RICE CRACKER SENBEI (CN)	10/10.58OZ(300G)
Hanmi	05137	087703051379	0 87703 05137 9	88서울떡볶이스낵(수라상)	KOREAN CRACKER (TOPOKKI SNACK)	16/4.58OZ(130G)
Hanmi	07249	087703072497	0 87703 07249 7	수라상88서울로제떡볶이스낵	ROSE TOPOKKI SNACK	16/4.58OZ(130G)
Hanmi	22895	087703228955	0 87703 22895 5	수라상88서울떡볶이스낵,핫칠리	SURASANG 88 Seoul Toppoki Snack, Hot & Chili Lime	16/3.52oz
Hanmi	20464	087703204645	0 87703 20464 5	치토스매콤달콤	Lotte Cheetos Reglar Flavor	16/82 g
Hanmi	28570	087703285705	0 87703 28570 5	치토스BBQ	Lotte Cheetos BBQ Flavor	16/2.89oz
Hanmi	04169	087703041691	0 87703 04169 1	미니콘칩,군옥수수맛	KOREAN CRACKER (MINI CORN CHIPS, ROSTED CORN FLAVOR)	20/2.29OZ(65G)
Hanmi	04170	087703041707	0 87703 04170 7	미니콘칩,청양마요맛	KOREAN CRACKER (MINI CORN CHIPS, HOT GREEN PEPPER & MAYO FLAVOR)	20/2.29OZ(65G)
Hanmi	36370	087703363700	0 87703 36370 0	차차소왕자츄러스스낵,치즈크림	KOREAN CRACKER (CHURROS SNACK), CHEESE	8/12/0.7OZ(20G)
Hanmi	01895	087703018952	0 87703 01895 2	차차소왕자초코츄러스스낵	KOREAN CRACKER (CHURROS SNACK), CHOCO	8/12/0.7OZ(20G)
Hanmi	07815	087703078154	0 87703 07815 4	구겐바질어니언새우칩	BASIL ONION SHRIMP CHIP	10/4.58OZ
Hanmi	07812	087703078123	0 87703 07812 3	구겐버터갈릭새우칩	BUTTER GARLIC SHRIMP CHIP	10/4.58OZ
Hanmi	07899	087703078994	0 87703 07899 4	해태홈런볼쵸코	HAITAI Home-Run Ball Choco	12/4.52oz
Hanmi	05892	087703058927	0 87703 05892 7	해태맛동산	HAITAI Matdongsan Snack	8/12.02oz
Hanmi	06780	087703067806	0 87703 06780 6	빙그레꽃게랑	Crab Snack	16/2.46oz
Hanmi	27505	087703275058	0 87703 27505 8	빙그레꽃게랑불짬뽕	Crab Snack Hot Flavor	16/2.46oz
Hanmi	29981	087703299818	0 87703 29981 8	꽃게랑와사비	Crab Snack Wasabi Flavor	16/2.46oz
Hanmi	02228	087703022287	0 87703 02228 7	해태허니버터칩	HAITAI Honey Butter Chip	20/2.11OZ
Hanmi	80843	087703808430	0 87703 80843 0	롯데제과쵸코파이오리지날	LOTTE CHOCO PIE ORIGINAL	8/12
Hanmi	80844	087703808447	0 87703 80844 7	롯데제과쵸코파이바나나	LOTTE CHOCO PIE BANANA	8/12
Hanmi	80845	087703808454	0 87703 80845 4	롯데제과쵸코파이녹차	LOTTE CHOCO PIE GREEN TEA	8/12
Hanmi	80846	087703808461	0 87703 80846 1	롯데제과쵸코파이흑당	LOTTE CHOCO PIE BLACK SUGAR	8/12
Hanmi	04203	087703042032	0 87703 04203 2	롯데제과쵸코파이카카오	LOTTE Chocopie Cacao	8/336g
Hanmi	13444	087703134447	0 87703 13444 7	유기농까먹는군밤(왕)	ORGANIC ROASTED CHESTNUT (CN)	40/5.29OZ(150G)
Hanmi	18233	087703182332	0 87703 18233 2	유기농누드꿀밤(멀티) (왕)	ORGANIC ROASTED PEELED CHESTNUT (CN)	30/300G(5*60G)
Hanmi	18591	087703185913	0 87703 18591 3	졸음깨는껌(왕)	STRONG MINT GUM	8/6/3.7OZ(105G)
Hanmi	17489	087703174894	0 87703 17489 4	넷플릭스오징어게임달고나	Squid Game Random Dalgona	4/10/20G
Hanmi	22543	087703225435	0 87703 22543 5	넷플릭스오징어게임딱지젤리	Netflix Squid Game Jelly	12/16/0.52oz
Hanmi	12504	087703125049	0 87703 12504 9	샌드웨이퍼요거트	Sand Wafer Yogurt	15/2.82oz
Hanmi	12505	087703125056	0 87703 12505 6	샌드웨이퍼블루베리	Sand Wafer Blueberry	15/2.82oz
Hanmi	12507	087703125070	0 87703 12507 0	샌드웨이퍼딸기	Sand Wafer Strawberry	15/2.82oz
Hanmi	17861	087703178618	0 87703 17861 8	옥수수똘뱅이	Fried Corn Snack	12/6.35oz
Hanmi	17870	087703178700	0 87703 17870 0	콩고물인절미스낵	Soybean Flour Injeolmi Snack	12/3.88oz
Hanmi	14612	087703146129	0 87703 14612 9	갈릭바게트스낵	GARLIC BAGUETTE SNACK	16/3.52 OZ
Hanmi	07027	087703070271	0 87703 07027 1	왕쌀로뻥	WANG Crunch Rice Roll	30/2.82oz(80g)
Hanmi	12453	087703124530	0 87703 12453 0	왕현미뻥	WANG Brown Rice Roll	30/2.82oz(80g)
Hanmi	12452	087703124523	0 87703 12452 3	왕통밀뻥	WANG Whole Wheat Rice Roll	30/2.82oz(80g)
Hanmi	17595	087703175952	0 87703 17595 2	불닭다리봉스낵(구겐)	Gugen Fiery Chicken Leg Snack	30/60G
Hanmi	04188	087703041882	0 87703 04188 2	롯데제과자일리톨알로에베라	LOTTE Xylitol Alpha Gum Aloe Vera	4/6/86g
Hanmi	04187	087703041875	0 87703 04187 5	롯데제과자일리톨프레쉬	LOTTE Xylitol Alpha Gum Fresh	4/6/86g
Hanmi	83192	087703831926	0 87703 83192 6	롯데제과자일리톨알파	Lotte Xylitol Alpha Original	6/4/86g
Hanmi	81015	087703810150	0 87703 81015 0	롯데제과애니타임캔디	LOTTE Anytime Candy	20/92g
Hanmi	80816	087703808164	0 87703 80816 4	롯데제과시리얼쵸코컵	LOTTE CEREAL OAT CUP	15/89g
Hanmi	33539	087703335394	0 87703 33539 4	롯데제과젤리셔스구미구미딸기	LOTTE Jellycious GumiGumi Strawberry	4/12/2.32oz
Hanmi	81243	087703812437	0 87703 81243 7	롯데말랑카우멀티	Lotte Malang Cow Multi	8/158g
Hanmi	80827	087703808270	0 87703 80827 0	롯데제과요쿠르트젤리	LOTTE YOGURT JELLY	5/8/50g
Hanmi	83019	087703830196	0 87703 83019 6	롯데엄마손파이	LOTTE Family Pie Multi	10/254g
Hanmi	80829	087703808294	0 87703 80829 4	롯데마가레트멀티	LOTTE MARGARET COOKIE MULTI	8/16/22g
Hanmi	80832	087703808324	0 87703 80832 4	롯데제과커스타드멀티	LOTTE CUSTARD CAKE MULTI	8/12/23g
Hanmi	83018	087703830189	0 87703 83018 9	롯데커스타드딸기	LOTTE Custard Cake Strawberry	8/10/23g
Hanmi	81158	087703811584	0 87703 81158 4	롯데제과몽쉘크림	LOTTE Moncher Dream	8/12/34g
Hanmi	81159	087703811591	0 87703 81159 1	롯데제과몽쉘카카오	LOTTE Moncher Cacao	8/12/34g
Hanmi	04177	087703041776	0 87703 04177 6	롯데제과빈츠멀티	LOTTE Binch Multi	16/204g
Hanmi	80838	087703808386	0 87703 80838 6	롯데제과빼빼로	LOTTE PEPERO	40/47g
Hanmi	80834	087703808348	0 87703 80834 8	롯데제과빼빼로멀티	LOTTE PEPERO MULTI	9/180 G
Hanmi	81177	087703811775	0 87703 81177 5	롯데제과빼빼로(R)Big	LOTTE Choco Pepero DF Big Pack	8/8/30G
Hanmi	80841	087703808416	0 87703 80841 6	롯데제과빼빼로아몬드	LOTTE PEPERO ALMOND MULTI	40/32g
Hanmi	81178	087703811782	0 87703 81178 2	롯데제과아몬드빼빼로Big	LOTTE Almond Pepero Big Pack	6/8/32g
Hanmi	80835	087703808355	0 87703 80835 5	롯데제과빼빼로아몬드멀티	LOTTE PEPERO ALMOND MULTI	9/128g
Hanmi	80840	087703808409	0 87703 80840 9	롯데제과빼빼로크런치	LOTTECRUNCHY PEPERO	40/39g
Hanmi	81179	087703811799	0 87703 81179 9	롯데제과크런치빼빼로Big	LOTTE Crunky Pepero Big Pack	6/8/39g
Hanmi	80837	087703808379	0 87703 80837 9	롯데제과빼빼로크런치멀티	LOTTE CRUNCHY PEPERO MULTI	9/140g
Hanmi	81009	087703810099	0 87703 81009 9	롯데제과빼빼로화이트쿠키	LOTTE White Cookie Pepero	40/32g
Hanmi	83020	087703830202	0 87703 83020 2	롯데화이트쿠키빼빼로	LOTTE White Cookie Pepero Big Pack	6/8/32g
Hanmi	80836	087703808362	0 87703 80836 2	롯데제과빼빼로화이트쿠키	LOTTE WHITE COOKIE PEPERO	9/128g
Hanmi	83037	087703830370	0 87703 83037 0	롯데제과빼빼로쵸코쿠키	LOTTE Choco Cookie Pepero Multi	9/128g
Hanmi	80842	087703808423	0 87703 80842 3	롯데제과빼빼로초코쿠키	LOTTE CHOCO COOKIE PEPERO	40/32g
Hanmi	83602	087703836020	0 87703 83602 0	롯데스노위아몬드빼빼로	Lotte Snowy Almond Pepero	40/32g
Hanmi	83603	087703836037	0 87703 83603 7	롯데딸기빼빼로	Lotte Strawberry Pepero	40/32g
Hanmi	80839	087703808393	0 87703 80839 3	롯데제과누드빼빼로	LOTTE NUDE PEPERO	40/45g
Hanmi	83021	087703830219	0 87703 83021 9	롯데오잉노가리칩	O-ING Pollack Flavored Chips	12/120g
Hanmi	80826	087703808263	0 87703 80826 3	롯데제과쌀로별	LOTTE RICE SNACK	12/156g
Hanmi	22628	087703226289	0 87703 22628 9	리얼군고구마스틱	SURASANG Roasted Sweet Potato	20/5/40g
Hanmi	80831	087703808317	0 87703 80831 7	롯데제과버터코코넛멀티	LOTTE BUTTER COCONUT MULTI	12/300g
Hanmi	17087	087703170872	0 87703 17087 2	롯데제과칙촉	LOTTE Chic ChocMulti	12/180g
Hanmi	80810	087703808102	0 87703 80810 2	롯데제과샌드파인애플MP	LOTTE SAND PINEAPPLE	12/315g
Hanmi	83601	087703836013	0 87703 83601 3	롯데설탕제로후르츠구미	Lotte Fruits Gummy(Zero)	8/5/52g
Hanmi	80807	087703808072	0 87703 80807 2	롯데제과스카치캔디커피	LOTTE SCOTCH CANDY COFFEE	20/126g
Hanmi	83595	087703835955	0 87703 83595 5	비스코티갈릭	LOTTE Biscotti Garlic	20/70g
Hanmi	83596	087703835962	0 87703 83596 2	비스코티어니언	LOTTE Biscotti Onion	20/70g
Hanmi	83597	087703835979	0 87703 83597 9	비스코티피자	LOTTE Biscotti Pizza	20/70g
Hanmi	22731	087703227316	0 87703 22731 6	구겐구운쌀과자오리지날	Rice Cracker Original Flavor	12/3.52oz
Hanmi	22732	087703227323	0 87703 22732 3	구겐구운쌀과자치즈맛	Rice Cracker Cheese Flavor	12/3.52oz
Hanmi	22733	087703227330	0 87703 22733 0	구겐구운쌀과자김맛	Rice Cracker Seaweed Flavor	12/3.52oz
Hanmi	22700	087703227002	0 87703 22700 2	스키나모찌모찌팥맛	SUKINA Mochi Mochi Red Bean Flavor	24/210g
Hanmi	22701	087703227019	0 87703 22701 9	스키나모찌모찌참깨맛	SUKINA Mochi Mochi Sesame Flavor	24/210g
Hanmi	22702	087703227026	0 87703 22702 6	스키나모찌모찌타로맛	SUKINA Mochi Mochi Taro Flavor	24/210g
Hanmi	22703	087703227033	0 87703 22703 3	스키나모찌모찌말차맛	SUKINA Mochi Mochi Matcha Flavor	24/210g
Hanmi	22704	087703227040	0 87703 22704 0	스키나모찌모찌망고맛	SUKINA Mochi Mochi Mango Flavor	24/216g
Hanmi	22705	087703227057	0 87703 22705 7	스키나모찌모찌딸기맛	SUKINA Mochi Mochi Strawberry Flavor	24/216g
Hanmi	22706	087703227064	0 87703 22706 4	스키나모찌모찌메론맛	SUKINA Mochi Mochi Melon Flavor	24/216g
Hanmi	83281	087703832817	0 87703 83281 7	Peel n Feel Gummy Mango	Peel n Feel Gummy Mango	16/3/80g
Hanmi	83282	087703832824	0 87703 83282 4	Peel n Feel Gummy Lychee	Peel n Feel Gummy Lychee	16/3/80g
Hanmi	23920	087703239203	0 87703 23920 3	달칩초코샌드	DALCHIP CHOCOSAND	8/8.46OZ(240G)
Hanmi	23921	087703239210	0 87703 23921 0	달칩딸기샌드	DALCHIP DDALGISAND	8/8.46OZ(240G)
Hanmi	23881	087703238817	0 87703 23881 7	초코모찌파이피넛크림	CHOCO MOCHIPIE PEANUTCREAM	12/5.29oz
Hanmi	23882	087703238824	0 87703 23882 4	아몬드모찌파이아몬드초코	ALMOND MOCHIPIE ALMOND CHOCOCREAM	12/5.29oz
Hanmi	08059	087703080591	0 87703 08059 1	농심S빵부장초코빵스낵	NONGSHIM Ppanbujang Chocoppang Snack	16/1.94oz
Hanmi	83104	087703831049	0 87703 83104 9	농심S빵부장소금빵스낵	NONGSHIM Ppang Bujang Snack	16/1.94oz
Hanmi	01332	087703013322	0 87703 01332 2	곡물그대로21,자색고구마	21 GRAIN SNACK PURPLE SWEET POTATO	20/5.29oz
Hanmi	01333	087703013339	0 87703 01333 9	곡물그대로쵸코	21 GRAIN SNACK CHOCOLATE	20/5.29oz
Hanmi	01334	087703013346	0 87703 01334 6	곡물그대로21,딸기	21 GRAIN SNACK STRAWBERRY	20/5.29oz
Hanmi	03320	087703033207	0 87703 03320 7	곡물그대로21	21 GRAIN SNACK COOKIE&CREAM	20/5.29oz
Hanmi	04496	087703044968	0 87703 04496 8	곡물그대로21인절미	21 GRAIN SNACK INJEOLMI	20/5.29oz
Hanmi	08746	087703087460	0 87703 08746 0	곡물그대로21오리지널	21 GRAIN SNACK ORIGINAL	20/5.29oz
Hanmi	22735	087703227354	0 87703 22735 4	구겐토네이도감자스낵,김맛	GUGEN Tornado Potato Snack, Seaweed	12/2.47oz
Hanmi	23594	087703235946	0 87703 23594 6	메론볼	Melon Ball Snack	24/1.48 oz
Hanmi	23781	087703237810	0 87703 23781 0	콘볼	Corn Ball Snack	24/1.48 oz
Hanmi	17608	087703176089	0 87703 17608 9	구겐불닭다리봉스낵Big	GUGEN Hot Spicy Drumstick Shape Snack	4/1.76LB
Hanmi	83092	087703830929	0 87703 83092 9	SKYFLAKE TUB	SKYFLAKE TUB	8/800g
Hanmi	83372	087703833722	0 87703 83372 2	SKYFLAKE SNP ORIGINAL	SKYFLAKE SNP ORIGINAL	20/9 oz
Hanmi	83098	087703830981	0 87703 83098 1	SKYFLAKE SNP ONION CHIVE	SKYFLAKE SNP ONION CHIVE	20/9 oz
Hanmi	83096	087703830967	0 87703 83096 7	SKYFLAKE SNP GARLIC	SKYFLAKE SNP GARLIC	20/9 oz
Hanmi	83617	087703836174	0 87703 83617 4	SKYFLAKE SNP CHEESE	SKYFLAKE SNP CHEESE	20/9 oz
Hanmi	83618	087703836181	0 87703 83618 1	SKYFLAKE BAG CHOCO	SKYFLAKE BAG CHOCO	15/300g
Hanmi	83619	087703836198	0 87703 83619 8	SKYFLAKE BAG CONDENSA	SKYFLAKE BAG CONDENSA	15/300g
Hanmi	83620	087703836204	0 87703 83620 4	SKYFLAKE BAG MANTIKIYA	SKYFLAKE BAG MANTIKIYA	15/300g
Hanmi	83599	087703835993	0 87703 83599 3	SkyFlakes Fita Crackers	SkyFlakes Fita Crackers	18/300g
Hanmi	83600	087703836006	0 87703 83600 6	SkyFlakes Butter Cookies	SkyFlakes Butter Cookies	20/190g
Hanmi	80082	087703800823	0 87703 80082 3	농심새우깡(소)	NONGSHIM Shrimp Cracker(S)	20/2.64 oz (75g)
Hanmi	80083	087703800830	0 87703 80083 0	농심매운새우깡(소)	NONGSHIM Spicy Shrimp Cracker(S)	20/2.64 oz (75g)
Hanmi	80593	087703805934	0 87703 80593 4	농심고추장새우깡(소)	NONGSHIM Gochujang Shrimp Cracker(S)	20/2.64 oz (75g)
Hanmi	80108	087703801080	0 87703 80108 0	농심노래방새우깡	NONGSHIM Shrimp Cracker(XL)	6/14.1 oz (400g)
Hanmi	01879	087703018792	0 87703 01879 2	농심S새우깡블랙	NONGSHIM BLACK Shrimp Cracker(S)	20/2.53OZ
Hanmi	80084	087703800847	0 87703 80084 7	농심바나나킥(소)	NONGSHIM Banana Kick(S)	20/1.58 oz (45g)
Hanmi	80047	087703800472	0 87703 80047 2	농심바나나킥(대)	NONGSHIM Banana Kick(L)	6/6.35 oz (180g)
Hanmi	80086	087703800861	0 87703 80086 1	농심타코칩(소)	NONGSHIM Tako Chip (S)	20/2.11 oz (60g)
Hanmi	80048	087703800489	0 87703 80048 9	농심타코칩(대)	NONGSHIM Tako Chip (L)	6/10.09 oz (286g)
Hanmi	80085	087703800854	0 87703 80085 4	농심조청유과(소)	NONGSHIM Chochung U-gua(S)	20/2.82 oz (80g)
Hanmi	80111	087703801110	0 87703 80111 0	농심조청유과(대)	NONGSHIM Chochung U-gua(L)	10/10.22 oz (290g)
Hanmi	80401	087703804012	0 87703 80401 2	농심양파링(소)	NONGSHIM Onion Ring(S)	20/1.76 oz (50g)
Hanmi	80394	087703803947	0 87703 80394 7	농심양파링(대)	NONGSHIM Onion Ring(L)	6/6 oz (170g)
Hanmi	80167	087703801677	0 87703 80167 7	농심꿀꽈배기(소)	NONGSHIM Honey Twist Snack(S)	20/2.64 oz (75g)
Hanmi	80169	087703801691	0 87703 80169 1	농심꿀꽈배기(대)	NONGSHIM Honey Twist Snack(L)	6/10.05 oz (285g)
Hanmi	80133	087703801332	0 87703 80133 2	농심오징어집(소)	NONGSHIM Cuttlefish Snack(S)	20/1.94 oz (55g)
Hanmi	80112	087703801127	0 87703 80112 7	농심오징어집(대)	NONGSHIM Cuttlefish Snack(L)	6/9.17 oz (260g)
Hanmi	80168	087703801684	0 87703 80168 4	농심알새우칩(소)	NONGSHIM Shrimp Chip(S)	20/1.58 oz (45g)
Hanmi	80049	087703800496	0 87703 80049 6	농심알새우칩(대)	NONGSHIM Shrimp Chip(L)	6/7.05 oz (200g)
Hanmi	80115	087703801158	0 87703 80115 8	농심고구마깡(소)	NONGSHIM Sweet Potato Snack(S)	20/1.94 oz (55g)
Hanmi	10432	087703104327	0 87703 10432 7	농심먹태깡청양마요	Nongshim Muktae kang Snack	16/2.11OZ
Hanmi	83354	087703833548	0 87703 83354 8	농심와사비새우깡	NONGSHIM Shrimp Cracker Wasabi	20/75 g
Hanmi	83226	087703832268	0 87703 83226 8	농심메론킥	NONGSHIM Melon Kick	20/45 g
Hanmi	83227	087703832275	0 87703 83227 5	농심메론킥	NONGSHIM Melon Kick	6/180 g
Hanmi	03661	087703036611	0 87703 03661 1	일광오렌지생강캔디	ORANANGE GINGER CADY	10/250g
Hanmi	03660	087703036604	0 87703 03660 4	일광레몬생강캔디	LEMON GINGER CANDY	10/250g
Hanmi	05147	087703051478	0 87703 05147 8	진한생강사탕(일광)	KOREAN CANDY (JINHAN SAENGGANG CANDY)	10/8.81OZ(250G)
Hanmi	01770	087703017702	0 87703 01770 2	일광누룽지맛사탕	KOREAN RICE FLAVOR Nuroonggimat Candy	10/280g
Hanmi	05148	087703051485	0 87703 05148 5	죽염사탕（일광）	KOREAN CANDY (JUKYEOM CANDY)	10/9.87OZ(280G)
Hanmi	18604	087703186040	0 87703 18604 0	고려홍삼캔디(일광)	KOREAN RED GINSENG CANDY	10/10.58OZ(300G)
Hanmi	18605	087703186057	0 87703 18605 7	고려인삼캔디(일광)	KOREAN GINSENG CANDY	10/10.56OZ(300G)
Hanmi	03662	087703036628	0 87703 03662 8	일광홍삼흑당캔디	GINSENG BROWN CANDY	10/300g
Hanmi	06753	087703067530	0 87703 06753 0	일광종합캔디	KOREAN ASSORTED CANDY	10/9.87OZ
Hanmi	06266	087703062665	0 87703 06266 5	일광유가	KOREAN MILK CANDY	10/9.52oz
Hanmi	06267	087703062672	0 87703 06267 2	일광호박엿	KOREAN CANDY PUMPKIN FLAVOR (HOBAKYUT)	10/9.52OZ
Hanmi	04113	087703041134	0 87703 04113 4	비타레몬C (일광)	KOREAN CANDY, VITA LEMON C	10/9.87OZ(280G)
Hanmi	18600	087703186002	0 87703 18600 2	블루베리젤리(일광)	BLUEBERRY JELLY	10/9.87OZ(280G)
Hanmi	05145	087703051454	0 87703 05145 4	제주감귤젤리（일광）	KOREAN ASSORTED JELLY (JEJU GAMGYUL JELLY)	10/9.87OZ(280G)
Hanmi	19495	087703194953	0 87703 19495 3	일광호박맛젤리	KOREAN JELLY PUMPKIN FLAVOR (HOBAK)	10/9.87OZ
Hanmi	04544	087703045446	0 87703 04544 6	일광생강젤리	GINGER JELLY	10/280g
Hanmi	18617	087703186170	0 87703 18617 0	딸기맛젤리(일광)	KOREAN STRAWBERRY JELLY	10/10.56OZ(300G)
Hanmi	18615	087703186156	0 87703 18615 6	고려홍삼젤리(일광)	KOREAN RED GINSENG JELLY	10/9.88OZ(280G)
Hanmi	18611	087703186118	0 87703 18611 8	종합젤리(일광)	KOREAN ASSORTED JELLY	10/10.58OZ(300G)
Hanmi	33579	087703335790	0 87703 33579 0	일광복분자젤리	KOREAN Rubus JELLY	10/9.87oz
Hanmi	06265	087703062658	0 87703 06265 8	일광맛있는땅콩캬라멜	PEANUT CANDY IN PL.BAG (TTANGKONG CARAMEL)	10/9.5OZ
Hanmi	01771	087703017719	0 87703 01771 9	일광박하맛사탕	Korean Peppermint Candy	10/9.87OZ
Hanmi	33584	087703335844	0 87703 33584 4	일광시나몬캔디	CINNAMON CANDY	10/9.87OZ
Hanmi	36378	087703363786	0 87703 36378 6	일광콜라겐석류캔디	COLLAGEN POMEGRANDATE CANDY	10/8.81OZ
Hanmi	05608	087703056084	0 87703 05608 4	일광스위트카푸치노	KOREAN SWEET CAPPUCCINO CANDY	10/9.87OZ
Hanmi	09783	087703097834	0 87703 09783 4	일광팥사탕	KOREAN RED BEAN CANDY	10/9.87OZ
Hanmi	18599	087703185999	0 87703 18599 9	일광블루베리캔디	Blueberry Candy	10/9.87OZ
Hanmi	18612	087703186125	0 87703 18612 5	일광땅콩알사탕	CRUNCH PEANUTS CANDY	10/8.81OZ
Hanmi	33583	087703335837	0 87703 33583 7	일광흑사탕	BLACK SUGAR CANDY	10/9.87OZ
Hanmi	19494	087703194946	0 87703 19494 6	일광모나카	KOREAN ASSORTED MONAKA	10/14.82oz(420g)
Hanmi	81008	087703810082	0 87703 81008 2	롯데제과청포도캔디	LOTTE Green Grape Candy	20/150g
Hanmi	39499	087703394995	0 87703 39499 5	고추장,무첨가	HOT PEPPER PASTE	12/6OZ(170G)
Hanmi	06194	087703061941	0 87703 06194 1	왕글루텐프리고추장	GLUTEN FREE HOT PEPPER PASTE	12/6 OZ
Hanmi	16740	087703167407	0 87703 16740 7	무첨가고추장	HOT PEPPER PASTE	8/1.1LB(500G)
Hanmi	16741	087703167414	0 87703 16741 4	무첨가고추장	HOT PEPPER PASTE	12/35.2OZ(2.2LB)1KG
Hanmi	09484	087703094840	0 87703 09484 0	태양초찰고추장(왕)	HOT PEPPER PASTE	12/17.6OZ(500G)
Hanmi	09486	087703094864	0 87703 09486 4	태양초찰고추장(왕)	HOT PEPPER PASTE	12/2.2LB(1KG)
Hanmi	10074	087703100749	0 87703 10074 9	태양초찰고추장(왕)	HOT PEPPER PASTE	24/1.1LB(500G)
Hanmi	10075	087703100756	0 87703 10075 6	태양초찰고추장(왕)	HOT PEPPER PASTE	12/35.2OZ(2.2LB)1KG
Hanmi	10134	087703101340	0 87703 10134 0	태양초찰고추장(왕)	HOT PEPPER PASTE	4/6.6LB(3KG)
Hanmi	07710	087703077102	0 87703 07710 2	순창식볶음고추장(수라상)	HOT PEPPER PASTE	12/1.1LB(500G)
Hanmi	08862	087703088627	0 87703 08862 7	순창식전통고추장(수라상)	HOT PEPPER PASTE	12/17.6OZ(1.1LB)500G
Hanmi	08861	087703088610	0 87703 08861 0	순창식전통고추장(수라상)	HOT PEPPER PASTE	12/35.2OZ(2.2LB)1KG
Hanmi	08860	087703088603	0 87703 08860 3	순창식전통고추장(수라상)	HOT PEPPER PASTE	6/70.4OZ(2KG)
Hanmi	10125	087703101258	0 87703 10125 8	순창식전통고추장(수라상)	HOT PEPPER PASTE	4/6.6LB(3KG)
Hanmi	08953	087703089532	0 87703 08953 2	순창식전통고추장(수라상)	HOT PEPPER PASTE	4/6.6LB(3KG)
Hanmi	15377	087703153776	0 87703 15377 6	매운고추장(수라상)	HOT PEPPER PASTE, HOT FLAVOR	12/1.1LB(500G)
Hanmi	15376	087703153769	0 87703 15376 9	매운고추장(수라상)	HOT PEPPER PASTE, HOT FLAVOR	12/2.2LB(1KG)
Hanmi	04105	087703041059	0 87703 04105 9	캔고추장(왕)	HOT PEPPER PASTE	37.47LBS(17KG)
Hanmi	00422	087703004221	0 87703 00422 1	초고추장(수라상)	VINEGARED KOREAN CHILLI SAUCE IN P.E,T BOTTLE	20/12OZ(340G)
Hanmi	18584	087703185845	0 87703 18584 5	캡사이신(움트리),분말	CAPSAISIN POWDER	12/14.1OZ(400G)
Hanmi	18270	087703182707	0 87703 18270 7	캡사이신,액상(움트리)	CAPSAISIN SAUCE	12/1.21LB(550G)
Hanmi	09131	087703091313	0 87703 09131 3	수라상오문선순창고추장	SURASANG Red Chili Paste	12/1.1 LB
Hanmi	09133	087703091337	0 87703 09133 7	수라상순창된장	SURASANG Soy Bean Paste	12/1.1 LB
Hanmi	09135	087703091351	0 87703 09135 1	수라상순창쌈장	SURASANG Soy Bean Paste for BBQ	12/1.1 LB
Hanmi	10833	087703108332	0 87703 10833 2	한식콩된장(왕)	SOY BEAN PASTE	20/1.1LB(500G)
Hanmi	01070	087703010703	0 87703 01070 3	콩된장(왕)	SOY BEAN PASTE	12/16OZ(450G)
Hanmi	01071	087703010710	0 87703 01071 0	콩된장(왕)	SOY BEAN PASTE	12/1.98LB(900G)
Hanmi	00255	087703002555	0 87703 00255 5	콩된장(왕)	SOY BEAN PASTE	6/63.5OZ(1.8KG)
Hanmi	09553	087703095533	0 87703 09553 3	옛날시골된장(왕)	SOY BEAN PASTE	12/16OZ(450G)
Hanmi	09554	087703095540	0 87703 09554 0	옛날시골된장(왕)	SOY BEAN PASTE	12/1.98LB(900G)
Hanmi	08871	087703088719	0 87703 08871 9	옛날시골된장(왕)	SOY BEAN PASTE	4/5.73LB(2.6KG)
Hanmi	01069	087703010697	0 87703 01069 7	한식콩된장(왕)	SOY BEAN PASTE	30.86LB(14KG) PL BAG + BOX
Hanmi	15481	087703154810	0 87703 15481 0	청양초찌개된장(수라상)	SOY BEAN PASTE FOR SOUP BASE	12/15.87OZ(450G)
Hanmi	10881	087703108813	0 87703 10881 3	왕쌈장	Ssamjang (Seasoned Soybean Paste)	12/6OZ
Hanmi	15821	087703158214	0 87703 15821 4	삼겹살전용쌈장(왕)	SOY BEAN PASTE FOR BBQ	12/15.87OZ(450G)
Hanmi	02003	087703020030	0 87703 02003 0	볶음짜장(왕)	BLACK BEAN PASTE	12/1.1LB(500G)
Hanmi	02062	087703020627	0 87703 02062 7	볶음짜장(왕)	BLACK BEAN PASTE	12/2.2LB(1KG)
Hanmi	01089	087703010895	0 87703 01089 5	왕짜장(병)	WANG Black Bean Paste	12/16 oz, 450g
